title,Capacity_GB,Generation,Speed_MHz,Latency,Voltage,Brand,Is_kit,Is_gaming,Final_Price
"A-Tech 32GB Kit (2x16GB) RAM for ASUS ExpertBook B5 B5405, B5405CVA, B5405CCA Laptop | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,42.0,1.1,a-tech,1.0,0.0,479.98
"Factory Original 32GB (1x32GB) Compatible with ASUS ROG Strix Scar 17, G17, 15, TUF Gaming Laptop Notebook DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Memory Module Upgrade RAM Adamanta",32.0,5.0,4800.0,40.0,1.1,adamanta,0.0,1.0,465.5
A-Tech 32GB RAM Replacement for HP 5S4C0AA | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC Laptop Memory Module (5S4C0AA-ATC),32.0,5.0,4800.0,40.0,1.1,a-tech,0.0,0.0,419.99
A-Tech 32GB Kit (2x16GB) RAM for HP 15z-fc100 Laptop PC | DDR5 4800MHz PC5-38400 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,4800.0,40.0,1.1,a-tech,1.0,0.0,499.98
"A-Tech 32GB Kit (2x16GB) RAM for ASUS ExpertBook P1 P1503, P1503CVA, P1403, P1403CVA Laptop | DDR5 5200MHz PC5-41600 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5200.0,40.0,1.1,a-tech,1.0,0.0,439.98
A-Tech 32GB Kit (2x16GB) RAM for Acer TravelMate P4 14 TMP414-41 Laptop | DDR5 4800MHz PC5-38400 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,4800.0,40.0,1.1,a-tech,1.0,0.0,499.98
"A-Tech 32GB RAM for ASUS ROG Zephyrus G14 (2022) GA402, GA402RJ, GA402RK Gaming Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,4800.0,32.0,1.1,a-tech,0.0,1.0,449.99
"Adamanta 32GB (1x32GB) Compatible for Dell Latitude 14 3450, 15 3550, 14 5450, 15 5550 Laptop DDR5 5600MHz PC5-44800 SODIMM 2Rx8 CL46 1.1v Notebook Memory Module Upgrade RAM",32.0,5.0,5600.0,46.0,1.1,adamanta,0.0,0.0,460.5
A-Tech 32GB Kit (2x16GB) RAM Compatible for ASUS ROG Flow X16 GV601RE Gaming Laptop | DDR5 4800MHz PC5-38400 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,4800.0,32.0,1.1,a-tech,1.0,1.0,499.98
A-Tech 32GB RAM Compatible for ASUS ROG Zephyrus M16 GU603ZM-K8084W Gaming Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,4800.0,32.0,1.1,a-tech,0.0,1.0,449.99
32GB 4X71N91948 Replacement for Lenovo DDR5 5600MHz SODIMM Laptop RAM,32.0,5.0,5600.0,42.0,1.1,lenovo,0.0,0.0,547.95
32GB (2X16GB) DDR5 5200MHZ PC5-41600 1Rx8 1.1V CL44 262-PIN Non-ECC SODIMM Laptop AIO PC Computer Memory,32.0,5.0,5200.0,44.0,1.1,unknown,1.0,0.0,598.99
"A-Tech 32GB Kit (2x16GB) RAM for ASUS ExpertBook B1 B1503, B1503CVA, B1403, B1403CVA Laptop | DDR5 5200MHz PC5-41600 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5200.0,40.0,1.1,a-tech,1.0,0.0,440.98
NEMIX RAM 32GB (2X16GB) DDR5 5600MHz PC5-44800 1Rx8 1.1V CL46 262-PIN Non-ECC SODIMM Laptop PC Memory KIT Compatible with Dell Precision 7680 Mobile Workstation,32.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,598.99
OWC 32GB DDR5 4800 PC5-38400 CL40 2Rx8 262-pin 1.1V Non-ECC SODIMM Memory RAM Module Upgrade for Select Laptops or All-in-One Systems,32.0,5.0,4800.0,40.0,1.1,unknown,0.0,0.0,599.99
"A-Tech 32GB Kit (2x16GB) RAM for ASUS ExpertBook B7 Flip B7402, B7402F, B7402FVA, B7402FBA Laptop | DDR5 5200MHz PC5-41600 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5200.0,40.0,1.1,a-tech,1.0,0.0,440.98
"A-Tech 64GB Kit (2x32GB) RAM for ASUS ExpertBook L5 L5404, L5404CHA Laptop | DDR5 5600MHz PC5-44800 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",64.0,5.0,5600.0,42.0,1.1,a-tech,1.0,0.0,919.98
A-Tech 32GB RAM for Lenovo Legion 5/5i Pro Gaming Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,4800.0,32.0,1.1,a-tech,0.0,1.0,449.99
"A-Tech 32GB RAM for Dell Inspiron 16 7620 2-in-1, 16 Plus 7620 (RTX 3060) Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,4800.0,40.0,1.1,a-tech,0.0,0.0,449.99
"A-Tech 32GB RAM for ASUS TUF Gaming A16 (2024) FA607, FA607PI, FA607PV, FA607NU Laptop | DDR5 5600MHz PC5-44800 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,36.0,1.1,a-tech,0.0,1.0,459.99
"A-Tech 32GB RAM for ASUS TUF Gaming A15 (2024) FA507, FA507UI, FA507UU, FA507UV Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,36.0,1.1,a-tech,0.0,1.0,459.99
Samsung 32GB (2x16GB) DDR5 6400MHz PC5-51200 CSODIMM Clocked SODIMM 1Rx8 Single Rank CL52 1.1V 262-Pin Non ECC Unbuffered Laptop Notebook RAM Memory M435R2GA3PB1-CCP,32.0,5.0,6400.0,52.0,1.1,samsung,1.0,0.0,579.0
"【DDR5 RAM Laptop Only】 GIGASTONE 64GB (2x32GB) DDR5 5600MHz Laptop RAM – PC5-44800 CL46-46-46-90, 1.1V SODIMM 262-Pin Unbuffered Non-ECC High-Performance Notebook Memory Upgrade",64.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,998.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 262-PIN ECC Unbuffered SODIMM KIT,32.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,669.99
"A-Tech 32GB Kit (2x16GB) RAM for ASUS ExpertBook B5 B5605, B5605CVA, B5605CCA Laptop | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,42.0,1.1,a-tech,1.0,0.0,479.98
"Factory Original 32GB (1x32GB) Compatible with MSI Titan GT77 12U, 12UGS, 12UHS Gaming Laptop DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Notebook Memory RAM Upgrade Adamanta",32.0,5.0,4800.0,40.0,1.1,adamanta,0.0,1.0,465.5
"A-Tech 32GB Kit (2x16GB) RAM for HP EliteBook 845 G11, 865 G11 Laptop PC | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,42.0,1.1,a-tech,1.0,0.0,499.98
"A-Tech 32GB Kit (2x16GB) RAM for Dell G15 5530, G15 5535, G16 7630 Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 1Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,499.98
"A-Tech 32GB Kit (2x16GB) RAM for Acer Nitro V 15/16 ANV15-51, ANV16-41 Gaming Laptop | DDR5 5200MHz PC5-41600 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5200.0,32.0,1.1,a-tech,1.0,1.0,491.59
"A-Tech 32GB Kit (2x16GB) RAM for Lenovo IdeaPad Gaming 3 15.6"" (15ARH7) Laptop | DDR5 4800MHz PC5-38400 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,4800.0,32.0,1.1,a-tech,1.0,1.0,499.98
A-Tech 32GB DDR5 4800MHz PC5-38400 CL40 SODIMM 2Rx8 Dual Rank 1.1V Non-ECC Unbuffered SO-DIMM 262-Pin Laptop Computer RAM Memory Upgrade Module,32.0,5.0,4800.0,40.0,1.1,a-tech,0.0,0.0,409.99
"A-Tech 64GB Kit (2x32GB) RAM for Dell Alienware m16 R1, m16 R2, m18 R1, m18 R2 Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",64.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,919.98
A-Tech 32GB Kit (2x16GB) RAM for ASUS V500 Mini Tower V500MV Desktop | DDR5 5200MHz PC5-41600 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,5200.0,40.0,1.1,a-tech,1.0,0.0,440.98
"A-Tech 64GB Kit (2x32GB) RAM for HP EliteBook 645 G11, 665 G11 Laptop PC | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",64.0,5.0,4800.0,40.0,1.1,a-tech,1.0,0.0,899.98
A-Tech 64GB Kit (2x32GB) RAM for Acer Predator Triton 300 SE PT316-51s Gaming Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,64.0,5.0,4800.0,32.0,1.1,a-tech,1.0,1.0,899.98
NEMIX RAM 64GB (2X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 262-PIN ECC Unbuffered SODIMM Memory KIT Compatible with Dell Precision 3460 Small Form Factor,64.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,1438.99
A-Tech 32GB Kit (2x16GB) RAM Compatible for ASUS TUF Gaming A15 FA507RE Gaming Laptop | DDR5 4800MHz PC5-38400 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,4800.0,32.0,1.1,a-tech,1.0,1.0,499.98
"A-Tech 32GB Kit (2x16GB) RAM for ASUS TUF Gaming F15 (2023, DDR5) FX507, FX507VI, FX507VU, FX507VV Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,499.98
Crucial NTB 32GB 6400MHz Ddr5 Csodımm Ct32g64c52cs5 Laptop RAM Memory,32.0,5.0,6400.0,46.0,1.1,crucial,0.0,0.0,813.51
A-Tech 64GB Kit (2x32GB) RAM for Acer Nitro V 15 ANV15-41 Gaming Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,64.0,5.0,4800.0,32.0,1.1,a-tech,1.0,1.0,899.98
A-Tech 32GB RAM for ASUS NUC 14 Performance Mini PC | DDR5 5200MHz PC5-41600 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,5200.0,40.0,1.1,a-tech,0.0,0.0,459.99
"A-Tech 32GB Kit (2x16GB) RAM for HP ProBook 445 G11, 465 G11 Laptop PC | DDR5 4800MHz PC5-38400 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,4800.0,40.0,1.1,a-tech,1.0,0.0,519.98
"A-Tech 32GB Kit (2x16GB) RAM for MSI Crosshair 16 A13V, A13VGK Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,479.98
A-Tech 64GB Kit (2x32GB) RAM for HP OMEN 17-cm2047nr Gaming Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,64.0,5.0,4800.0,32.0,1.1,a-tech,1.0,1.0,899.98
"A-Tech 32GB Kit (2x16GB) RAM for Acer Predator Helios 16 PH16-71, 18 PH18-71, 3D 15 PH3D15-71 Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,479.98
"A-Tech 32GB Kit (2x16GB) RAM for ASUS ROG Strix G18 (2025) G815, G815LW, G815LR, G815LP, G815JPR Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,479.98
64GB 2X32GB DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 262-PIN ECC Unbuffered SODIMM NEMIX RAM Workstation MicroServer Enterprise & Industrial Mini-PC Memory KIT,64.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,1454.99
"OWC 64GB (2x32GB) DDR5 4800 PC5-38400 CL40 2Rx8 262-pin 1.1V ECC Unbuffered SODIMM Memory RAM Module Upgrade Kit for Select Servers, NAS, Laptops or All-in-One Systems",64.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,1910.38
"A-Tech 64GB Kit (2x32GB) RAM for Dell Alienware m15 R7, m15 R7 AMD, m17 R5 AMD, x17 R2 Gaming Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",64.0,5.0,4800.0,32.0,1.1,a-tech,1.0,1.0,899.98
"A-Tech 32GB Kit (2x16GB) RAM for ASUS ROG Strix G17 (2023) G713, G713PI, G713PU, G713PV Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,479.98
"A-Tech 32GB Kit (2x16GB) RAM for Acer Predator Helios Neo 16 PHN16-71, Neo 18 PHN18-71 Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,499.98
"A-Tech 32GB Kit (2x16GB) RAM for ASUS TUF Gaming A16 Advantage Edition (2023) FA617, FA617NS, FA617NSR, FA617NT, FA617NTR, FA617XS, FA617XT Laptop | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Memory",32.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,479.98
OWC 128GB (4x32GB) DDR5 5200 PC5-41600 CL42 2Rx8 262-pin 1.1V Non-ECC SODIMM Memory RAM Module Upgrade Kit for Select Laptops or All-in-One Systems,128.0,5.0,5200.0,42.0,1.1,unknown,1.0,0.0,2390.36
"Timetec 32GB KIT(4x8GB) Compatible for Apple DDR3L 1600MHz PC3L-12800 CL11 for iMac (Mid 2011, Late 2012, Late 2013, Late 2014 Retina 5K, Mid 2015 Retina 5K) SODIMM Memory Module MAC RAM Upgrade",32.0,3.0,1600.0,11.0,1.35,timetec,1.0,0.0,78.99
A-Tech RAM 32GB Kit (4x8GB) DDR3/DDR3L 1333 MHz PC3L-10600 (PC3-10600) SODIMM - Laptop & All-in-One Computer Memory - CL9 2Rx8 1.35V 204-Pin SO-DIMM Non-ECC Unbuffered Upgrade Modules,32.0,3.0,1333.0,9.0,1.35,a-tech,1.0,0.0,103.96
Timetec 32GB KIT(4x8GB) DDR3L / DDR3 1600MHz (DDR3L-1600) PC3L-12800 / PC3-12800 Non-ECC Unbuffered 1.35V/1.5V CL11 2Rx8 Dual Rank 204 Pin SODIMM Laptop Notebook PC Computer Memory RAM Module Upgrade,32.0,3.0,1600.0,11.0,1.35,timetec,1.0,0.0,78.99
Timetec Elite DDR4 32GB Kit (2 x 16GB) 2666MHz (DDR4-2666) PC4-21300 CL19 Non-ECC Unbuffered 1.2V 2Rx8 Dual Rank 260 Pin SODIMM Laptop Notebook PC Computer Memory RAM Upgrade,32.0,4.0,2666.0,19.0,1.2,timetec,1.0,0.0,205.99
Samsung 32GB DDR4 3200MHz PC4-25600 (PC4-3200AA) CL22 UDIMM 2Rx8 Dual Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,32.0,4.0,3200.0,22.0,1.2,samsung,0.0,0.0,292.99
Kingston Fury Beast 32GB 3200MT/s DDR4 CL16 Desktop Memory Single Module KF432C16BB/32,32.0,4.0,3200.0,16.0,1.35,kingston,0.0,1.0,242.46
"KingSpec 32GB (2x16GB) DDR4 RAM 3200MHz for Desktop - Plug-and-Play, Home & Office Use, Standard Version, 288-Pin DIMM CL18 1.35V Computer Memory Compatible with Most Intel/AMD PCs",32.0,4.0,3200.0,18.0,1.35,unknown,1.0,0.0,213.97
G.SKILL Trident Z Royal Series DDR4 RAM (XMP) 32GB (2x16GB) 3200MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM - Silver (F4-3200C16D-32GTRS),32.0,4.0,3200.0,16.0,1.35,g.skill,1.0,1.0,319.99
"DDR4 2666MHz RAM 32GB Kit (2x16GB) CL19 UDIMM, Desktop Memory Module PC4-21300 288-Pin 1.2V Non-ECC Unbuffered PC Computer RAM Stick Upgrade - Blue",32.0,4.0,2666.0,19.0,1.2,unknown,1.0,0.0,199.99
G.SKILL AEGIS Series DDR4 RAM (XMP) 32GB (2x16GB) 3000MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3000C16D-32GISB),32.0,4.0,3000.0,16.0,1.35,g.skill,1.0,0.0,259.99
G.SKILL AEGIS Series DDR4 RAM (XMP) 32GB (2x16GB) 3200MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3200C16D-32GIS),32.0,4.0,3200.0,16.0,1.35,g.skill,1.0,0.0,269.99
G.SKILL AEGIS Series DDR4 RAM 32GB (2x16GB) 2666MT/s CL19-19-19-43 1.20V Intel AMD Desktop Computer Memory U-DIMM (F4-2666C19D-32GIS),32.0,4.0,2666.0,19.0,1.2,g.skill,1.0,0.0,259.99
G.SKILL Trident Z Neo Series DDR4 RAM (XMP) 32GB (2x16GB) 4000MT/s CL18-22-22-42 1.40V Desktop Computer Memory U-DIMM (F4-4000C18D-32GTZN),32.0,4.0,4000.0,18.0,1.4,g.skill,1.0,1.0,319.99
"Samsung 128GB DDR4 2666MHz PC4-21300 ECC LRDIMM 8Rx4 (2S4Rx4) Octal Rank 1.2V Load Reduced DIMM 288-Pin Server RAM Memory M386AAK40B40-CWD, 1 Module",128.0,4.0,2666.0,17.0,1.2,samsung,0.0,0.0,949.99
"32GB (4 x 8GB) PC21300 DDR4 2666MHz 260pin SO-DIMMs Memory Ram Upgrade Compatible with Mac mini 2018, iMac 2019 and up, and Compatible PCs (OWC2666DDR4S32S)",32.0,4.0,2666.0,17.0,1.2,unknown,1.0,0.0,291.02
NEMIX RAM 32GB (1X32GB) DDR4 3200MHZ PC4-25600 2Rx4 1.2V CL22 288-PIN ECC RDIMM Compatible with Dell PowerEdge R7515 SNP75X1VC/32G AA783422 Registered Server Memory,32.0,4.0,3200.0,22.0,1.2,unknown,0.0,0.0,449.99
NEMIX RAM 32GB (1X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 288-PIN ECC RDIMM Compatible with Hynix HMCG88AEBRA107N Registered Server Memory,32.0,5.0,4800.0,40.0,1.1,unknown,0.0,0.0,1099.0
OWC 32GB (2x16GB) DDR4 3200MHz PC4-25600 CL22 2RX4 ECC Registered RDIMM 1.2V 288-pin Memory RAM Upgrade for Server,32.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,358.9
NEMIX RAM 32GB (1X32GB) DDR4 2666MHZ PC4-21300 2Rx4 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory Compatible with Supermicro MEM-DR432L-SL04-ER26,32.0,4.0,2666.0,19.0,1.2,unknown,0.0,0.0,299.95
NEMIX RAM 32GB (1X32GB) DDR4 2933MHZ PC4-23400 2Rx4 1.2V CL21 288-PIN ECC RDIMM Registered Server Memory Compatible with HPE StoreEasy 1850 Server,32.0,4.0,2933.0,21.0,1.2,unknown,0.0,0.0,419.99
NEMIX RAM 32GB (4X8GB) DDR4 2400MHZ PC4-19200 1Rx4 1.2V CL17 288-PIN ECC RDIMM KIT Registered Server Memory Compatible with Dell PowerEdge FC830 Server,32.0,4.0,2400.0,17.0,1.2,unknown,1.0,0.0,267.49
NEMIX RAM 32GB (2X16GB) DDR4 2400MHZ PC4-19200 2Rx8 1.2V CL17 288-PIN ECC RDIMM Registered Server Memory KIT,32.0,4.0,2400.0,17.0,1.2,unknown,1.0,0.0,257.89
OWC 128GB (4x32GB) DDR4 2133MHz PC4-17000 CL15 2RX4 ECC Registered RDIMM 1.2V 288-pin Memory RAM Upgrade for Server,128.0,4.0,2133.0,15.0,1.2,unknown,1.0,0.0,1314.68
NEMIX RAM 64GB (2X32GB) DDR4 2666MHZ PC4-21300 2Rx8 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory KIT,64.0,4.0,2666.0,19.0,1.2,unknown,1.0,0.0,599.49
NEMIX RAM 32GB (4X8GB) DDR4 3200MHZ PC4-25600 1Rx8 1.2V CL22 288-PIN ECC RDIMM Registered Server Memory KIT,32.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,392.99
NEMIX RAM 32GB (1X32GB) DDR4 2666MHZ PC4-21300 2Rx4 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory Compatible with Supermicro MEM-DR432L-CL02-ER26,32.0,4.0,2666.0,19.0,1.2,unknown,0.0,0.0,299.95
OWC 32GB DDR5 5600 PC5-44800 CL46 2Rx8 288-pin 1.1V ECC Registered RDIMM Memory RAM Module Upgrade for Select Workstations or Servers,32.0,5.0,5600.0,46.0,1.1,unknown,0.0,0.0,999.99
A-Tech 32GB RAM Replacement for Samsung M393A4G43BB4-CWE | DDR4 3200MHz PC4-25600R ECC RDIMM 2Rx8 1.2V 288-Pin Registered Server Memory Module (M393A4G43BB4-CWE-ATC),32.0,4.0,3200.0,22.0,1.2,a-tech,0.0,0.0,489.99
"A-Tech 256GB Kit (8x32GB) RAM for Dell PowerEdge FC430, FC630, FC640, FC830, M640, R440, R530, R630XL, R730, R740, R830, R940 | DDR4 2666MHz PC4-21300 ECC RDIMM 2Rx4 Registered Server Memory Upgrade",256.0,4.0,2666.0,17.0,1.2,a-tech,1.0,0.0,2399.92
NEMIX RAM 32GB (1X32GB) DDR4 2933MHZ PC4-23400 2Rx4 1.2V CL21 288-PIN ECC RDIMM Registered Server Memory Compatible with Dell Servers/Workstations,32.0,4.0,2933.0,21.0,1.2,unknown,0.0,0.0,419.99
"A-Tech 32GB RAM for AIC HA201-TP, SB202-LB | DDR4 2666MHz PC4-21300 ECC RDIMM 2Rx4 Registered Server Memory Upgrade",32.0,4.0,2666.0,17.0,1.2,a-tech,0.0,0.0,299.99
NEMIX RAM 32GB (1X32GB) DDR4 2400MHZ PC4-19200 2Rx4 1.2V CL17 288-PIN ECC RDIMM Compatible with Dell PowerEdge R730 SNPCPC7GC/32G A8711888 Registered Server Memory,32.0,4.0,2400.0,17.0,1.2,unknown,0.0,0.0,251.98
A-Tech 32GB RAM Replacement for IBM-Lenovo 95Y4808 | DDR4 2133MHz PC4-17000R ECC RDIMM 2Rx4 1.2V 288-Pin Registered Server Memory Module (95Y4808-ATC),32.0,4.0,2133.0,13.0,1.2,a-tech,0.0,0.0,239.99
A-Tech 32GB RAM Replacement for Lenovo 4X77A08634 | DDR4 3200MHz PC4-25600 RDIMM 2Rx8 1.2V ECC Registered 288-Pin DIMM Server Memory Module (4X77A08634-ATC),32.0,4.0,3200.0,22.0,1.2,a-tech,0.0,0.0,489.99
"A-Tech 32GB RAM for Dell PowerEdge C6320 | DDR4 2400MHz PC4-19200 ECC Registered RDIMM 2Rx4 Server Single Memory Upgrade Module (Replacement for SNPCPC7GC/32G, A8711888, CPC7G, 0CPC7G)",32.0,4.0,2400.0,17.0,1.2,a-tech,0.0,0.0,299.99
A-Tech 32GB Replacement for HP 838083-B21 - DDR4 2666MHz PC4-21300 ECC Registered RDIMM 2Rx4 1.2V - Single Server Memory RAM Stick (838083-B21-ATC),32.0,4.0,2666.0,17.0,1.2,a-tech,0.0,0.0,279.99
NEMIX RAM 32GB (1X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 288-PIN ECC RDIMM Registered Server Memory Compatible with Dell PowerEdge XE9680 Rack Server,32.0,5.0,4800.0,40.0,1.1,unknown,0.0,0.0,1099.0
NEMIX RAM 32GB (1X32GB) DDR4 1866MHZ PC4-17000 2Rx4 1.2V 288-PIN ECC RDIMM Compatible with Supermicro MEM-DR432L-SL01-ER21 Registered Server Memory,32.0,4.0,1866.0,13.0,1.2,unknown,0.0,0.0,249.99
NEMIX RAM 32GB (2X16GB) DDR4 2400MHZ PC4-19200 1Rx4 1.2V CL17 288-PIN ECC RDIMM Registered Server Memory KIT,32.0,4.0,2400.0,17.0,1.2,unknown,1.0,0.0,257.89
A-Tech 32GB RAM Replacement for Hynix HMCG88AEBRA115N | DDR5 4800MHz PC5-38400R EC8 RDIMM 2Rx8 1.1V 288-Pin ECC Registered Server Memory Module (HMCG88AEBRA115N-ATC),32.0,5.0,4800.0,40.0,1.1,a-tech,0.0,0.0,989.99
32GB 2X16GB DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN ECC Registered RDIMM KIT NEMIX RAM Server Memory Compatible with ASUS Pro WS WRX90E-SAGE SE Motherboard,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,1078.99
Server Replacement for Lenovo 4X71M22549 32GB DDR5 4800MHz ECC RDIMM RAM ThinkStation P730F4,32.0,5.0,4800.0,40.0,1.1,lenovo,0.0,0.0,1295.95
NEMIX RAM 384GB (6X64GB) DDR5 4800MHZ PC5-38400 2Rx4 1.1V CL40 288-PIN ECC RDIMM Registered Server Memory,384.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,11389.99
NEMIX RAM 32GB (2X16GB) DDR4 2666MHZ PC4-21300 1Rx8 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell EMC PowerEdge R7425 Server,32.0,4.0,2666.0,19.0,1.2,unknown,1.0,0.0,287.49
NEMIX RAM 512GB (16X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell Precision 7960 Rack/Tower Workstation,512.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,17171.89
370-AEVN-BN - 32GB DDR4-3200Mhz 2Rx4 ECC Registered RDIMM (Compatible with OEM PN# 370-AEVN),32.0,4.0,3200.0,22.0,1.2,unknown,0.0,0.0,494.45
OWC 32GB (2x16GB) DDR4 2933MHz PC4-23400 CL21 2RX4 ECC Registered RDIMM 1.2V 288-pin Memory RAM Upgrade for Server,32.0,4.0,2933.0,21.0,1.2,unknown,1.0,0.0,338.96
