title,Capacity_GB,Generation,Speed_MHz,Latency,Brand,Is_kit,Is_gaming,Final_Price
NEMIX RAM 32GB (1X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 262-PIN Non-ECC SODIMM Compatible with UGREEN NASync DXP4800 Plus DXP480T Plus DXP6800 Pro DXP8800 Plus NAS Storage Systems,32.0,5.0,4800.0,40,Unknown,0.0,0.0,589.99
32GB 1X32GB DDR5 4800MHZ PC5-38400 1.1V CL40 262-PIN Non-ECC SODIMM NEMIX RAM Compatible with UGREEN NASync DXP4800 Plus DXP480T Plus DXP6800 Pro DXP8800 Plus NAS Storage Systems,32.0,5.0,4800.0,40,Unknown,0.0,0.0,589.99
OWC 64GB (2x32GB) DDR5 5600 PC5-44800 CL46 2Rx8 262-pin 1.1V ECC Unbuffered SODIMM Memory RAM Module Upgrade Kit for Select Laptops or All-in-One Systems,64.0,5.0,5600.0,46,OWC,1.0,0.0,1989.98
Sam Original 64GB (2x32GB) DDR5 5600MHz PC5-44800 SODIMM 2Rx8 CL46 1.1v M425R4GA3BB0-CWM RAM Memory Notebook Laptop Module Upgrade Adamanta,64.0,5.0,5600.0,46,Adamanta,1.0,0.0,880.0
A-Tech 32GB Kit (2x16GB) DDR5 5200MHz PC5-41600 CL42 SODIMM 1Rx8 Single Rank 1.1V Non-ECC Unbuffered SO-DIMM 262-Pin Laptop Computer RAM Memory Upgrade Modules,32.0,5.0,5200.0,42,A-Tech,1.0,0.0,439.98
OWC 32GB DDR5 4800 PC5-38400 CL40 2Rx8 262-pin 1.1V Non-ECC SODIMM Memory RAM Module Upgrade Compatible with Precision 7670 7770,32.0,5.0,4800.0,40,OWC,0.0,0.0,599.99
Axiom 32GB DDR5 SDRAM Memory Module - for Notebook - 32 GB - DDR5-5600/PC5-44800 DDR5 SDRAM - 5600 MHz - CL46-1.10 V - TAA Compliant - 262-pin - SoDIMM,32.0,5.0,5600.0,46,Unknown,0.0,0.0,563.6
"Adamanta 32GB (1x32GB) Compatible with Dell Latitude, Inspiron, XPS, Alienware Laptop Notebook DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Memory Module Upgrade RAM",32.0,5.0,4800.0,40,Adamanta,0.0,0.0,435.5
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 262-PIN Non-ECC Unbuffered SODIMM Laptop PC Memory KIT Compatible with Dell Precision 3571 Mobile Workstation,32.0,5.0,4800.0,40,Dell,1.0,0.0,578.99
OWC 32GB Replacement for Kingston KVR48S40BD8-32 - DDR5 4800 PC5-38400 CL40 2Rx8 262-pin 1.1V Non-ECC SODIMM Memory RAM Module Upgrade,32.0,5.0,4800.0,40,OWC,0.0,0.0,599.99
64GB 2X32GB DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 262-PIN Non-ECC Unbuffered SODIMM NEMIX RAM Laptop PC Memory KIT,64.0,5.0,4800.0,40,Unknown,1.0,0.0,1178.99
OWC 32GB DDR5 4800 PC5-38400 CL40 2Rx8 262-pin 1.1V Non-ECC SODIMM Memory RAM Module Upgrade Compatible with Lenovo ThinkStation P3 Tiny P3 Ultra P360 Tiny P360 Ultra,32.0,5.0,4800.0,40,OWC,0.0,0.0,599.99
OWC 32GB DDR5 4800 PC5-38400 CL40 2Rx8 262-pin 1.1V SODIMM Memory RAM Module Upgrade Compatible with TerraMaster F6-424 MAX F8 SSD F8 SSD Plus T12-500 PRO T9-500 PRO,32.0,5.0,4800.0,40,OWC,0.0,0.0,599.99
A-Tech 32GB DDR5 5200MHz PC5-41600 CL42 SODIMM 2Rx8 Dual Rank 1.1V Non-ECC Unbuffered SO-DIMM 262-Pin Laptop Computer RAM Memory Upgrade Module,32.0,5.0,5200.0,42,A-Tech,0.0,0.0,409.99
NEMIX RAM 32GB (1X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 262-PIN ECC Unbuffered SODIMM Memory,32.0,5.0,4800.0,40,Unknown,0.0,0.0,719.99
NEMIX RAM 32GB (1X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 262-PIN ECC Unbuffered SODIMM Memory Compatible with Samsung M426R4GA3DB0-CWM,32.0,5.0,5600.0,46,Samsung,0.0,0.0,727.99
64GB (2X32GB) DDR5 4800MHZ PC5-38400 SODIMM 2Rx8 1.1V CL40 262-PIN Non-ECC Laptop PC Computer Memory,64.0,5.0,4800.0,40,Unknown,1.0,0.0,1178.99
"A-Tech 8GB DDR3/DDR3L 1600MHz PC3L-12800 (PC3-12800) CL11 SODIMM 2Rx8 1.35V 204-Pin Non-ECC SO-DIMM Laptop, Notebook RAM Memory Module",8.0,3.0,1600.0,11,A-Tech,0.0,0.0,26.61
Timetec 8GB DDR3L / DDR3 1600MHz (DDR3L-1600) PC3L-12800 / PC3-12800(PC3L-12800S) Non-ECC Unbuffered 1.35V/1.5V CL11 2Rx8 Dual Rank 204 Pin SODIMM Laptop Notebook PC Computer Memory RAM Module Upgrade,8.0,3.0,1600.0,11,Timetec,0.0,0.0,23.99
[32GB DDR3L RAM] DDR3L-1600 UDIMM 32GB Kit (4x8GB) 2Rx8 PC3L-12800U 8GB PC3-12800 DDR3-1600MHz 240 Pin DIMM Non ECC Unbuffered 1.35V/1.5V CL11 Dual Rank Desktop Memory Ram,32.0,3.0,1600.0,11,Unknown,1.0,0.0,79.99
Crucial RAM 8GB DDR3 1600 MHz CL11 Laptop Memory CT102464BF160B,8.0,3.0,1600.0,11,Crucial,0.0,0.0,28.98
8GB 2Rx8 PC3L 12800S DDR3L 1600 MHz Sodimm RAM 1.35V PC3 1600 DDR3 12800 CL11 204 Pin Laptop Notebook Memory,8.0,3.0,1600.0,11,Unknown,0.0,0.0,24.99
Rasalas 8GB PC3L-12800S ddr3l-1600 sodimm 1600mhz Laptop RAM DDR3L 1600 2Rx8 8gb ddr3 Laptop 12800s pc3 1.35V 204-Pin CL11 Dual Rank Ram,8.0,3.0,1600.0,11,Unknown,0.0,0.0,22.99
"A-Tech 8GB RAM Replacement for CT2KIT102464BF160B | DDR3/DDR3L 1600MHz PC3L-12800 (PC3-12800) CL11 SODIMM 2Rx8 1.35V Non-ECC SO-DIMM 204-Pin Laptop, Notebook Memory Module",8.0,3.0,1600.0,11,A-Tech,0.0,0.0,23.11
Timetec Hynix IC 8GB KIT(2x4GB) DDR3L SODIMM for Intel NUC KIT/Mini PC/HTPC/NUC Board 1600MHz PC3L-12800 Non ECC Unbuffered 1.35V CL11 2Rx8 Dual Rank 204 Pin Memory Ram Module Upgrade(8GB KIT(2x4GB)),8.0,3.0,1600.0,11,Timetec,1.0,0.0,26.99
"Samsung 8GB DDR3/DDR3L 1600MHz PC3L-12800 (PC3-12800) CL11 SODIMM 2Rx8 Dual Rank 1.35V 204-Pin Laptop, Notebook RAM Memory",8.0,3.0,1600.0,11,Samsung,0.0,0.0,29.99
Kingston Technology KVR16LS11/8 8GB 1600MHz DDR3L (PC3-12800) 1.35V Non-ECC CL11 SODIMM Intel Laptop Memory,8.0,3.0,1600.0,11,Kingston,0.0,0.0,44.99
G.SKILL Ripjaws DDR3 SO-DIMM Series DDR3L RAM 16GB (2x8GB) 1600MT/s CL9-9-9-28 1.35V Unbuffered Non-ECC Notebook/Laptop Memory SO-DIMM (F3-1600C9D-16GRSL),16.0,3.0,1600.0,9,G.SKILL,1.0,1.0,89.99
8GB DDR3L-1600 Sodimm PC3L-12800S 2RX8 204pin 1.35V / 1.5V CL11 RAM Memory Module for Intel AMD and Mac System Laptop,8.0,3.0,1600.0,11,Unknown,0.0,0.0,22.99
Kingston Technology ValueRAM 8GB 1600MHz DDR3L PC3-12800 ECC CL11 1.35V SODIMM Notebook Memory KVR16LSE11/8,8.0,3.0,1600.0,11,Kingston,0.0,0.0,58.79
Timetec Hynix IC 8GB DDR3L SODIMM for Intel NUC KIT/Mini PC/HTPC/NUC Board 1600MHz PC3L-12800 Non ECC Unbuffered 1.35V CL11 2Rx8 Dual Rank 204 Memory Ram Module Upgrade(8GB),8.0,3.0,1600.0,11,Timetec,1.0,0.0,24.99
8GB (2X4GB) DDR4 2666MHZ PC4-21300 SODIMM 1Rx8 1.2V CL19 260-PIN Non-ECC Laptop PC Computer Memory KIT,8.0,4.0,2666.0,19,Unknown,1.0,0.0,76.99
"Timetec 16GB KIT(2x8GB) Compatible for Apple Late 2015 iMac (27-inch w/Retina 5K Display) DDR3L 1867MHz / 1866MHz PC3L-14900 2Rx8 CL13 1.35V 204 Pin SODIMM Memory Module MAC RAM Upgrade for iMac 17,1",16.0,3.0,1867.0,13,Timetec,1.0,0.0,40.99
A-Tech 8GB DDR3/DDR3L 1866MHz PC3L-14900 (PC3-14900) CL13 SODIMM 2Rx8 1.35V Non-ECC SO-DIMM 204-Pin Laptop Notebook RAM Memory Upgrade Module,8.0,3.0,1866.0,13,A-Tech,0.0,0.0,27.99
OWC 8GB DDR3L 1600 PC3L-12800 CL11 2Rx8 204-pin 1.35V Non-ECC SODIMM Memory RAM Module Upgrade Compatible with HP ProBook 470 G0 470 G1 640 G1 645 G1 645 G2,8.0,3.0,1600.0,11,OWC,0.0,0.0,37.99
OWC 8GB DDR3L 1600 PC3L-12800 CL11 2Rx8 204-pin 1.35V Non-ECC SODIMM Memory RAM Module Upgrade Compatible with HP EliteBook 840 G1 840 G2 850 G1 850 G2,8.0,3.0,1600.0,11,OWC,0.0,0.0,37.99
OWC 16GB (2x8GB) DDR3L 1600 PC3L-12800 CL11 2Rx8 204-pin 1.35V Non-ECC SODIMM Memory RAM Module Kit,16.0,3.0,1600.0,11,OWC,1.0,0.0,72.18
Adamanta 8GB (2x4GB) Laptop Memory Upgrade DDR3/DDR3L 1600Mhz PC3L-12800 SODIMM 1Rx8 CL11 1.35v Notebook RAM DRAM,8.0,3.0,1600.0,11,Adamanta,1.0,0.0,26.9
Kingston KVR16LS11/8 SODIMM Memory Module 8GB DDR3L 1600MHz Non-ECC CL11 1.35V,8.0,3.0,1600.0,11,Kingston,0.0,0.0,104.13
"VisionTek 8GB DDR3L Low Voltage 1600 MHz (PC3-12800) CL11 SODIMM, Notebook Memory - 900642",8.0,3.0,1600.0,11,Unknown,0.0,0.0,21.98
"A-Tech 8GB RAM Replacement for CT2K8G3S160BM | DDR3/DDR3L 1600MHz PC3L-12800 (PC3-12800) CL11 SODIMM 2Rx8 1.35V Non-ECC SO-DIMM 204-Pin Laptop, Notebook Memory Module",8.0,3.0,1600.0,11,A-Tech,0.0,0.0,29.06
OWC 8GB DDR3L 1600MHz PC3L-12800 CL 11 1.35V 204pin Non-ECC SODIMM Memory RAM Compatible with Lenovo ThinkPad L460 P50s T450s T460 T560,8.0,3.0,1600.0,11,OWC,0.0,0.0,37.99
Timetec 8GB DDR3L / DDR3 1600MHz (DDR3L-1600) PC3L-12800 / PC3-12800(PC3L-12800S) Non-ECC Unbuffered 1.35V/1.5V CL11 2Rx8 204 Pin SODIMM Laptop Notebook PC Computer Memory RAM Module Upgrade Black PCB,8.0,3.0,1600.0,11,Timetec,0.0,0.0,23.99
Timetec 8GB DDR3 / DDR3L 1333MHz PC3-10600 Non-ECC Unbuffered 1.5V / 1.35V CL9 2Rx8 Dual Rank 240 Pin UDIMM Desktop Memory RAM Module Upgrade (8GB),8.0,3.0,1333.0,9,Timetec,0.0,0.0,23.99
OWC 8GB DDR3L 1600 PC3L-12800 CL11 2Rx8 204-pin 1.35V Non-ECC SODIMM Memory RAM Module Upgrade Compatible with Lenovo ThinkPad Edge E431 E435 E445 E531 E545 E550 E555,8.0,3.0,1600.0,11,OWC,0.0,0.0,37.99
OWC 8GB DDR3L 1600 PC3L-12800 CL11 2Rx8 204-pin 1.35V Non-ECC SODIMM Memory RAM Compatible with Lenovo IdeaPad 100-14IBD 100-15IBD 110-15ACL 110-17ACL 300-14IBR 300-14ISK 300-15IBR,8.0,3.0,1600.0,11,OWC,0.0,0.0,37.99
OWC 8GB DDR3L 1600 PC3L-12800 CL11 2Rx8 204-pin 1.35V Non-ECC SODIMM Memory RAM Module Upgrade Compatible with Lenovo B50-10 B50-30 B50-45 B50-50 B50-70 B50-80 B51-35,8.0,3.0,1600.0,11,OWC,0.0,0.0,37.99
"8GB DDR3 RAM 1600MHz PC3-12800 CL11 Laptop Memory SODIMM, 204-Pin 1.5V 2Rx8 Dual Rank Non-ECC Unbuffered Laptop Notebook RAM Upgrade - Black",8.0,3.0,1600.0,11,Unknown,0.0,0.0,25.99
"DDR3/DDR3L 8GB Kit (2x4GB) Laptop RAM 1600MHz CL11 SODIMM Wlizedle PC Memory RAM PC3-12800 204-Pin 1.35V/1.5V Non-ECC Unbuffered 2Rx8 Upgrade Notebook Sdram Sticks Module for Computer Portable, Blue",8.0,3.0,1600.0,11,Unknown,1.0,0.0,27.99
G.SKILL Trident Z RGB Series DDR4 RAM (XMP) 32GB (2x16GB) 3200MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3200C16D-32GTZR),32.0,4.0,3200.0,16,G.SKILL,1.0,1.0,299.99
Corsair Vengeance RGB DDR5 RAM 16GB (2x8GB) 5200MHz CL40 Intel XMP iCUE Compatible Computer Memory - Black (CMH16GX5M2B5200C40),16.0,5.0,5200.0,40,Corsair,1.0,1.0,249.99
"Timetec 8GB DDR4 2666MHz (PC4-2666V) PC4-21300 SODIMM Laptop RAM – 260-Pin 1.2V CL19 Non-ECC Unbuffered Memory Module for Laptop, Notebook, Mini PC, All-in-One",8.0,4.0,2666.0,19,Timetec,0.0,0.0,59.99
A-Tech 16GB Kit (2x8GB) DDR5 5600MHz PC5-44800 CL46 UDIMM 1.1V Non-ECC Unbuffered DIMM 288-Pin Desktop PC/Computer RAM Memory Upgrade Modules,16.0,5.0,5600.0,46,A-Tech,1.0,0.0,319.98
PUSKILL DDR4 32GB (2x16GB) 3200MHz PC RAM | CL16-18-18-42 | 1.35V | Desktop Memory Kit for Gaming and High-Performance Computing | Compatible with Intel & AMD,32.0,4.0,3200.0,16,Unknown,1.0,1.0,198.99
Corsair VENGEANCE RGB DDR5 RAM 32GB (2x16GB) 6000MHz CL30-36-36-76 1.40V AMD EXPO Intel XMP Desktop Computer Memory - Gray (CMH32GX5M2B6000Z30K),32.0,5.0,6000.0,30,Corsair,1.0,1.0,489.99
OLOy DDR4 RAM 32GB (2x16GB) 3200 MHz CL16 1.35V 288-Pin Desktop Gaming UDIMM (MD4U163216BJDA),32.0,4.0,3200.0,16,Unknown,1.0,1.0,238.99
G.SKILL RipjawsV Series DDR4 RAM (XMP) 128GB (4x32GB) 3600MT/s CL18-22-22-42 1.35V Intel AMD Desktop Computer Memory U-DIMM - Black (F4-3600C18Q-128GVK),128.0,4.0,3600.0,18,G.SKILL,1.0,0.0,1099.99
Silicon Power Value Gaming DDR4 RAM 32GB (2x16GB) 3200MHz (PC4 25600) 288-pin CL16 1.35V UDIMM Desktop Memory Module with Heatsink Grey SP032GXLZU320BDAJ7,32.0,4.0,3200.0,16,Unknown,1.0,1.0,219.79
【DDR4 RAM】 GIGASTONE Game PRO 64GB Kit (4x16GB) DDR4 3200MHz PC4-25600 CL 16-18-18-40 Intel XMP 2.0 AMD Ryzen 1.35V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - Black,64.0,4.0,3200.0,16,Unknown,1.0,1.0,562.99
【DDR4 RAM】 GIGASTONE Game PRO 32GB Kit (4x8GB) DDR4 3200MHz PC4-25600 CL 16-18-18-40 Intel XMP 2.0 AMD Ryzen 1.35V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - Black,32.0,4.0,3200.0,16,Unknown,1.0,1.0,299.99
TEAMGROUP T-Force Delta RGB DDR5 Ram 32GB (2x16GB) 6400MHz PC5-51200 CL32 Desktop Memory Module Ram for 600 700 Series Chipset XMP 3.0 Ready White FF4D532G6400HC32ADC01,32.0,5.0,6400.0,32,TEAMGROUP,1.0,1.0,549.93
G.SKILL RipjawsV Series DDR4 RAM (XMP) 32GB (2x16GB) 3200MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM - Black (F4-3200C16D-32GVK),32.0,4.0,3200.0,16,G.SKILL,1.0,1.0,275.0
G.SKILL RipjawsV Series DDR4 RAM (XMP) 32GB (2x16GB) 3600MT/s CL18-22-22-42 1.35V Intel AMD Desktop Computer Memory U-DIMM - White (F4-3600C18D-32GVW),32.0,4.0,3600.0,18,G.SKILL,1.0,0.0,309.99
G.SKILL Ripjaws DDR5 SO-DIMM Series DDR5 RAM 32GB (1x32GB) 5600MT/s CL40-40-40-89 1.10V Unbuffered Non-ECC Notebook/Laptop Memory SO-DIMM (F5-5600S4040A32GX1-RS),32.0,5.0,5600.0,40,G.SKILL,0.0,1.0,469.99
DATO 16GB DDR4 RAM 8GBx2 3200MHz DIMM with Heatsink PC4-25600 3200 CL16 1.35V 288-Pin Non-ECC UDIMM Desktop Memory Module for Gaming - Extreme White,16.0,4.0,3200.0,16,Unknown,0.0,1.0,176.99
TEAMGROUP Elite DDR4 32GB Kit (2 x 16GB) 3200MHz PC4-25600 CL22 (2933MHz or 2666MHz)Unbuffered Non-ECC 1.2V SODIMM 260-Pin Laptop Notebook PC Computer Memory Module Ram Upgrade - TED432G3200C22DC-S01,32.0,4.0,3200.0,22,TEAMGROUP,1.0,0.0,250.99
TEAMGROUP T-Create Expert overclocking 10L DDR4 16GB Kit (2 x 8GB) 3600MHz (PC4 28800) CL18 Desktop Memory Module Ram - TTCED416G3600HC18JDC01,16.0,4.0,3600.0,18,TEAMGROUP,1.0,0.0,132.99
Kingston FURY Beast RGB 64GB (2x32GB) 6400MT/s DDR5 CL32 Desktop Memory | AMD EXPO | Kit of 2 | KF564C32BBEAK2-64,64.0,5.0,6400.0,32,Kingston,1.0,1.0,1209.56
Kingston FURY Beast RGB 32GB (2x16GB) 6000MT/s DDR5 CL30 Desktop Memory | AMD EXPO | Kit of 2 | KF560C30BBEAK2-32,32.0,5.0,6000.0,30,Kingston,1.0,1.0,549.99
Kingston Fury Beast 32GB (4x8GB) 3600MHz DDR4 CL18 Desktop Memory Kit of 4 KF436C17BBK4/32,32.0,4.0,3600.0,18,Kingston,1.0,1.0,533.31
Kingston FURY Beast 64GB (2x32GB) 6400MT/s DDR5 CL32 Desktop Memory | AMD EXPO | Kit of 2 | KF564C32BBEK2-64,64.0,5.0,6400.0,32,Kingston,1.0,1.0,899.99
Kingston FURY Beast 16GB (2x8GB) 5200MT/s DDR5 CL40 Desktop Memory | Intel XMP 3.0 | Kit of 2 | KF552C40BBK2-16,16.0,5.0,5200.0,40,Kingston,1.0,1.0,250.58
"Kingston Fury Beast 16GB 3600MHz DDR4 CL18 Desktop Memory Single Stick KF436C18BB/16, Black",16.0,4.0,3600.0,18,Kingston,0.0,1.0,199.73
Kingston FURY Beast 16GB (2x16GB) 6000MT/s DDR5 CL36 Desktop Memory | AMD EXPO | Kit of 2| KF560C36BBE2K2-32,32.0,5.0,6000.0,36,Kingston,1.0,1.0,481.99
Kingston FURY Beast White RGB 64GB (2x32GB) 6000MT/s CL36 DDR5 EXPO DIMM | Infrared Syncing | FURY CTRL Software | Overclocking | AMD EXPO | Kit of 2 | KF560C36BWEAK2-64,64.0,5.0,6000.0,36,Kingston,1.0,1.0,1175.99
Kingston Fury Beast RGB 16GB 6000MT/s DDR5 CL36 Desktop Memory | AMD Expo | Single Module | KF560C36BBE2A-16,16.0,5.0,6000.0,36,Kingston,0.0,1.0,295.0
Kingston FURY Beast RGB 16GB 5200MT/s DDR5 CL40 DIMM Desktop Memory (Kit of 2) | Intel XMP 3.0 | Infrared Sync Technology | Overclocking Stability | KF552C40BBAK2-16,16.0,5.0,5200.0,40,Kingston,1.0,1.0,309.99
Kingston FURY Beast 32GB 6000MT/s DDR5 CL36 RGB Desktop Memory Single Module | Infrared Syncing | AMD EXPO | KF560C36BBEA-32,32.0,5.0,6000.0,36,Kingston,0.0,1.0,439.95
Kingston Fury Beast RGB 16GB 5600MT/s DDR5 CL36 Desktop Memory Single Module | Infrared Sync Technology | AMD Expo | KF556C36BBEA-16,16.0,5.0,5600.0,36,Kingston,0.0,1.0,229.0
Kingston Fury Beast 16GB (2x8GB) 3600MHz DDR4 CL17 Desktop Memory Kit with 2 KF436C17BBK2/16,16.0,4.0,3600.0,17,Kingston,1.0,1.0,160.0
Kingston Fury Beast RGB 8GB 3200MT/s DDR4 CL16 DIMM Computer Memory KF432C16BB2A/8,8.0,4.0,3200.0,16,Kingston,0.0,1.0,107.48
Kingston Fury Beast White RGB 32GB (2x16GB) 6000MT/s DDR5 CL30 DIMM Desktop Gaming Memory Kit of 2 AMD Expo/Intel XMP - KF560C30BWEAK2-32,32.0,5.0,6000.0,30,Kingston,1.0,1.0,674.99
KINGSTON FURY Beast White 32GB 6000MT/s DDR5 CL30 DIMM (Kit of 2) Desktop Gaming Memory - KF560C30BWEK2-32,32.0,5.0,6000.0,30,KINGSTON,1.0,1.0,664.49
Timetec Premium 32GB KIT(2x16GB) DDR4 2400MHz PC4-19200 Non-ECC Unbuffered 1.2V CL17 2Rx8 Dual Rank 288 Pin UDIMM Desktop PC Computer Memory RAM Upgrade (32GB KIT(2x16GB)),32.0,4.0,2400.0,17,Timetec,1.0,0.0,205.99
TEAMGROUP Elite DDR4 16GB Single 3200MHz PC4-25600 CL22 Unbuffered Non-ECC 1.2V SODIMM 260-Pin Laptop Memory Module Ram Upgrade -TED416G3200C22-S01,16.0,4.0,3200.0,22,TEAMGROUP,0.0,0.0,160.99
Kingston FURY Beast 8GB 3600MHz DDR4 CL17 Desktop Memory Single Module KF436C17BB/8,8.0,4.0,3600.0,17,Kingston,0.0,1.0,99.99
Kingston FURY Beast White 32GB 5600MT/s CL36 DDR5 EXPO DIMM | Overclocking | AMD EXPO | KF556C36BWE-32,32.0,5.0,5600.0,36,Kingston,0.0,1.0,338.99
Kingston Fury Beast 64GB (2x32GB) 5600MT/s DDR5 CL36 RGB Desktop Memory Kit of 2 | Infrared Syncing | AMD Expo | KF556C36BBEAK2-64,64.0,5.0,5600.0,36,Kingston,1.0,1.0,899.0
Kingston Fury Beast White RGB 32GB (2x16GB) 6400MT/s DDR5 CL32 DIMM Desktop Gaming Memory Kit of 2 AMD Expo/Intel XMP - KF564C32BWEAK2-32,32.0,5.0,6400.0,32,Kingston,1.0,1.0,748.54
Timetec Hynix IC 16GB KIT(2x8GB) DDR4 SODIMM for Intel NUC KIT/Mini PC/HTPC/NUC Board 2666MHz PC4-21300 Non ECC Unbuffered 1.2V CL19 Single Rank 260 Pin Memory Upgrade(16GB KIT(2x8GB)),16.0,4.0,2666.0,19,Timetec,1.0,0.0,119.99
"MMOMENT DDR5 SODIMM 16GB 5600Mhz (PC5-44800) Laptop Memory Module Ram (CL46, Non-ECC Unbuffered, 1.1V, 262 Pin)",16.0,5.0,5600.0,46,Unknown,0.0,0.0,219.99
Kingston FURY Beast 32GB 5600MT/s DDR5 CL40 Desktop Memory | Intel XMP 3.0 | Single Module | KF556C40BB-32,32.0,5.0,5600.0,40,Kingston,0.0,1.0,629.99
Kingston FURY Beast White RGB 64GB (2x32GB) 5200MT/s CL40 DDR5 XMP DIMM | Infrared Syncing | FURY CTRL Software | Overclocking | Intel XMP 3.0 | Kit of 2 |KF552C40BWAK2-64,64.0,5.0,5200.0,40,Kingston,1.0,1.0,1241.99
KINGSTON FURY Beast White DDR5 32GB (2x16GB) 6400MT/s CL32 DIMM Desktop Gaming Memory Kit of 2 AMD Expo and Intel XMP - KF564C32BWEK2-32,32.0,5.0,6400.0,32,KINGSTON,1.0,1.0,720.55
KINGSTON FURY Beast White DDR5 32GB (2x16GB) 6000MT/s CL36 DIMM Desktop Gaming Memory Kit of 2 AMD EXPO and Intel XMP - KF560C36BWE2K2-32,32.0,5.0,6000.0,36,KINGSTON,1.0,1.0,637.49
Kingston FURY Renegade RGB 32GB (2x16GB) 6400MT/s DDR5 CL32 DIMM Desktop Memory (Kit of 2) | Intel XMP 3.0 | Overclocking Stability | KF564C32RSAK2-32,32.0,5.0,6400.0,32,Kingston,1.0,1.0,629.99
KINGSTON FURY Renegade DDR5 Silver/Black XMP 96GB 6000MT/s CL32 DIMM Desktop Gaming Memory (Kit of 2) - KF560C32RSK2-96,96.0,5.0,6000.0,32,KINGSTON,1.0,1.0,1405.57
"DATO 16GB RAM (8GBx2), DDR4 3200MHz with Heatsink, PC4-25600 CL16 1.35V 288-Pin Non-ECC UDIMM, Desktop Memory Module for Gaming, Extreme Red",16.0,4.0,3200.0,16,Unknown,0.0,1.0,182.99
"Crucial 16GB DDR4 RAM, 3200MHz (PC4-25600) CL22 Desktop Memory, UDIMM 288-Pin, Downclockable to 2933/2666MHz, Compatible with Intel and AMD Ryzen - CT16G4DFRA32A",16.0,4.0,3200.0,22,Crucial,0.0,0.0,126.22
"Crucial 8GB DDR4 RAM 3200MHz (PC4-25600), Downclockable to 2933/2666MHz Laptop Memory, SODIMM 260-Pin CL22, Compatible with 13th Gen Intel Core and AMD Ryzen 7000 - CT8G4SFRA32A",8.0,4.0,3200.0,22,Crucial,0.0,0.0,80.0
A-Tech 8GB DDR4 3200 MHz SODIMM PC4-25600 (PC4-3200AA) CL22 Non-ECC Laptop RAM Memory Module,8.0,4.0,3200.0,22,A-Tech,0.0,0.0,74.99
Crucial RAM 8GB DDR4 2666 MHz CL19 Laptop Memory CT8G4SFRA266,8.0,4.0,2666.0,19,Crucial,0.0,0.0,64.85
Crucial RAM 16GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Desktop Memory CT16G4DFD832A,16.0,4.0,3200.0,22,Crucial,0.0,0.0,138.89
Crucial RAM 8GB DDR4 2666MHz CL19 Memory for Mac CT8G4S266M,8.0,4.0,2666.0,19,Crucial,0.0,0.0,64.79
Crucial RAM CT32G4DFD8266 32GB DDR4 2666 MHz CL19 Desktop Memory,32.0,4.0,2666.0,19,Crucial,0.0,0.0,249.78
Crucial 16GB Kit (8GBx2) DDR4 3200 MT/S (PC4-25600) CL22 SR X8 Unbuffered DIMM 288-Pin Memory - CT2K8G4DFS832A,16.0,4.0,3200.0,22,Crucial,1.0,0.0,154.9
"Crucial Basics 8GB DDR4 1.2v 2666Mhz CL19 SODIMM RAM Memory Module for Laptops and Notebooks, Green",8.0,4.0,2666.0,19,Crucial,0.0,0.0,74.79
Crucial 16GB DDR4 SDRAM Memory Module - for Notebook - 16 GB - DDR4-2666/PC4-21300 DDR4 SDRAM - CL19-1.20 V - Non-ECC - Unbuffered - 260-pin - SoDIMM (CT16G4SFS8266),16.0,4.0,2666.0,19,Crucial,0.0,0.0,129.9
Crucial RAM 8GB Kit (2x4GB) DDR4 2666 MHz CL19 Laptop Memory CT2K4G4SFS6266,8.0,4.0,2666.0,19,Crucial,1.0,0.0,81.79
Crucial RAM 4GB DDR4 2666 MHz CL19 Laptop Memory CT4G4SFS6266,4.0,4.0,2666.0,19,Crucial,0.0,0.0,42.79
Crucial 32GB Kit (16GBx2) DDR4-2133 MT/S (PC4-2133) CL15 dual ranked x4based ECC Registered Server Memory CT2K16G4RFD4213,32.0,4.0,2133.0,15,Crucial,1.0,0.0,213.99
"Crucial 8GB (2X 4GB) 260-Pin SODIMM DDR4 PC4-21300 Memory Module Kit, CL19, Unbuffered, 2666 MT/S, Non-ECC, 1.2V, 512Meg x 64, Single Rank, x8 Based",8.0,4.0,2666.0,19,Crucial,1.0,0.0,81.79
Crucial 8GB Single DDR4 3200 MT/s (PC4-25600) CL22 SR x8 Unbuffered DIMM 288-Pin Memory - CT8G4DFS832A,8.0,4.0,3200.0,22,Crucial,0.0,0.0,80.0
